X[mm],Y[mm],Z[mm],Bx[mT],By[mT],Bz[mT]
-2.200000000000000000e+02,-1.300000000000000000e+01,8.000000000000000000e+00,-3.375000000000000000e+00,-7.323999999999999844e+00,9.913100000000000023e+01
-2.200000000000000000e+02,-1.300000000000000000e+01,9.000000000000000000e+00,-3.342000000000000082e+00,-7.381999999999999673e+00,9.941100000000000136e+01
-2.200000000000000000e+02,-1.300000000000000000e+01,1.000000000000000000e+01,-3.334999999999999964e+00,-7.438000000000000611e+00,9.972799999999999443e+01
-2.200000000000000000e+02,-1.300000000000000000e+01,1.100000000000000000e+01,-3.310999999999999943e+00,-7.501999999999999780e+00,1.000690000000000026e+02
-2.200000000000000000e+02,-1.300000000000000000e+01,1.200000000000000000e+01,-3.295999999999999819e+00,-7.549000000000000377e+00,1.004170000000000016e+02
-2.200000000000000000e+02,-1.300000000000000000e+01,1.300000000000000000e+01,-3.285000000000000142e+00,-7.621999999999999886e+00,1.008089999999999975e+02
-2.200000000000000000e+02,-1.300000000000000000e+01,1.400000000000000000e+01,-3.262999999999999901e+00,-7.681000000000000050e+00,1.011979999999999933e+02
-2.200000000000000000e+02,-1.300000000000000000e+01,1.500000000000000000e+01,-3.275000000000000355e+00,-7.738999999999999879e+00,1.015900000000000034e+02
-2.200000000000000000e+02,-1.300000000000000000e+01,1.600000000000000000e+01,-3.254000000000000004e+00,-7.796999999999999709e+00,1.020180000000000007e+02
-2.200000000000000000e+02,-1.300000000000000000e+01,1.700000000000000000e+01,-3.250000000000000000e+00,-7.844000000000000306e+00,1.024200000000000017e+02
-2.200000000000000000e+02,-1.300000000000000000e+01,1.800000000000000000e+01,-3.256000000000000227e+00,-7.908999999999998920e+00,1.029099999999999966e+02
-2.200000000000000000e+02,-1.300000000000000000e+01,1.900000000000000000e+01,-3.261000000000000121e+00,-7.943000000000000504e+00,1.033400000000000034e+02
-2.200000000000000000e+02,-1.300000000000000000e+01,2.000000000000000000e+01,-3.279999999999999805e+00,-7.985999999999999766e+00,1.038119999999999976e+02
-2.200000000000000000e+02,-1.200000000000000000e+01,-1.999999999999999645e+01,-4.564000000000000057e+00,-6.346000000000000085e+00,1.023789999999999907e+02
-2.200000000000000000e+02,-1.200000000000000000e+01,-1.899999999999999645e+01,-4.536999999999999922e+00,-6.342000000000000526e+00,1.019589999999999890e+02
-2.200000000000000000e+02,-1.200000000000000000e+01,-1.799999999999999645e+01,-4.488999999999999879e+00,-6.355000000000000426e+00,1.014609999999999985e+02
-2.200000000000000000e+02,-1.200000000000000000e+01,-1.699999999999999645e+01,-4.432000000000000384e+00,-6.383000000000000007e+00,1.010339999999999918e+02
-2.200000000000000000e+02,-1.200000000000000000e+01,-1.599999999999999645e+01,-4.407999999999999474e+00,-6.420999999999999375e+00,1.006360000000000099e+02
-2.200000000000000000e+02,-1.200000000000000000e+01,-1.499999999999999645e+01,-4.338000000000000078e+00,-6.423000000000000043e+00,1.002279999999999944e+02
-2.200000000000000000e+02,-1.200000000000000000e+01,-1.399999999999999645e+01,-4.301000000000000156e+00,-6.427000000000000490e+00,9.990200000000000102e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,-1.299999999999999645e+01,-4.257000000000000561e+00,-6.455000000000000071e+00,9.956700000000000728e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,-1.199999999999999645e+01,-4.195000000000000284e+00,-6.482000000000000206e+00,9.925799999999999557e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,-1.099999999999999645e+01,-4.157000000000000028e+00,-6.512000000000000455e+00,9.898600000000000421e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,-9.999999999999996447e+00,-4.099000000000000199e+00,-6.540000000000000036e+00,9.874800000000000466e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,-8.999999999999996447e+00,-4.034000000000000696e+00,-6.557000000000000384e+00,9.850399999999999068e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,-8.000000000000000000e+00,-3.967999999999999972e+00,-6.576999999999999957e+00,9.827500000000000568e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,-7.000000000000000000e+00,-3.947000000000000064e+00,-6.605999999999999872e+00,9.814300000000000068e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,-6.000000000000000000e+00,-3.889999999999999680e+00,-6.639000000000000234e+00,9.800300000000000011e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,-5.000000000000000000e+00,-3.857000000000000206e+00,-6.689000000000000057e+00,9.791299999999999670e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,-4.000000000000000000e+00,-3.810999999999999943e+00,-6.721999999999999531e+00,9.781399999999999295e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,-3.000000000000000000e+00,-3.765000000000000124e+00,-6.756000000000000227e+00,9.776099999999999568e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,-2.000000000000000000e+00,-3.721000000000000085e+00,-6.802999999999999936e+00,9.775399999999999068e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,-1.000000000000000000e+00,-3.673000000000000043e+00,-6.837000000000000632e+00,9.774599999999999511e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,0.000000000000000000e+00,-3.633999999999999897e+00,-6.878999999999999559e+00,9.779699999999999704e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,1.000000000000000000e+00,-3.575000000000000178e+00,-6.935000000000000497e+00,9.783799999999999386e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,2.000000000000000000e+00,-3.517000000000000348e+00,-6.976999999999999424e+00,9.793099999999999739e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,3.000000000000000000e+00,-3.503000000000000114e+00,-7.016000000000000014e+00,9.806499999999999773e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,4.000000000000000000e+00,-3.472999999999999865e+00,-7.078000000000000291e+00,9.822799999999999443e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,5.000000000000000000e+00,-3.425000000000000266e+00,-7.113999999999999879e+00,9.838100000000000023e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,6.000000000000000000e+00,-3.416000000000000369e+00,-7.173000000000000043e+00,9.857699999999999818e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,7.000000000000000000e+00,-3.373999999999999666e+00,-7.227000000000000313e+00,9.882500000000000284e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,8.000000000000000000e+00,-3.357999999999999652e+00,-7.286999999999999922e+00,9.910800000000000409e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,9.000000000000000000e+00,-3.301999999999999602e+00,-7.335999999999999410e+00,9.935599999999999454e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,1.000000000000000000e+01,-3.306999999999999940e+00,-7.406000000000000583e+00,9.968999999999999773e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,1.100000000000000000e+01,-3.279999999999999805e+00,-7.455999999999999517e+00,1.000049999999999955e+02
-2.200000000000000000e+02,-1.200000000000000000e+01,1.200000000000000000e+01,-3.232000000000000206e+00,-7.500000000000000000e+00,1.003460000000000036e+02
-2.200000000000000000e+02,-1.200000000000000000e+01,1.300000000000000000e+01,-3.223000000000000309e+00,-7.564000000000000057e+00,1.007309999999999945e+02
-2.200000000000000000e+02,-1.200000000000000000e+01,1.400000000000000000e+01,-3.227999999999999758e+00,-7.623999999999999666e+00,1.011770000000000067e+02
-2.200000000000000000e+02,-1.200000000000000000e+01,1.500000000000000000e+01,-3.201999999999999957e+00,-7.676999999999999602e+00,1.015349999999999966e+02
-2.200000000000000000e+02,-1.200000000000000000e+01,1.600000000000000000e+01,-3.216000000000000192e+00,-7.730999999999999872e+00,1.019770000000000039e+02
-2.200000000000000000e+02,-1.200000000000000000e+01,1.700000000000000000e+01,-3.178999999999999826e+00,-7.786999999999999922e+00,1.023870000000000005e+02
-2.200000000000000000e+02,-1.200000000000000000e+01,1.800000000000000000e+01,-3.197000000000000064e+00,-7.839000000000000412e+00,1.028569999999999993e+02
-2.200000000000000000e+02,-1.200000000000000000e+01,1.900000000000000000e+01,-3.205000000000000071e+00,-7.872000000000000774e+00,1.033269999999999982e+02
-2.200000000000000000e+02,-1.200000000000000000e+01,2.000000000000000000e+01,-3.203000000000000291e+00,-7.908999999999998920e+00,1.037959999999999923e+02
-2.200000000000000000e+02,-1.100000000000000000e+01,-2.099999999999999645e+01,-4.658999999999999808e+00,-6.379999999999999893e+00,1.028400000000000034e+02
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.999999999999999645e+01,-4.626000000000000334e+00,-6.375999999999999446e+00,1.023560000000000088e+02
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.899999999999999645e+01,-4.572999999999999510e+00,-6.366999999999999993e+00,1.018759999999999906e+02
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.799999999999999645e+01,-4.536999999999999922e+00,-6.362999999999999545e+00,1.014369999999999976e+02
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.699999999999999645e+01,-4.487000000000000099e+00,-6.407000000000000028e+00,1.009909999999999997e+02
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.599999999999999645e+01,-4.437999999999999723e+00,-6.451000000000000512e+00,1.005930000000000035e+02
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.499999999999999645e+01,-4.386000000000000121e+00,-6.437999999999999723e+00,1.001979999999999933e+02
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.399999999999999645e+01,-4.316999999999999282e+00,-6.446999999999999176e+00,9.983699999999998909e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.299999999999999645e+01,-4.267999999999999794e+00,-6.469000000000000306e+00,9.949599999999999511e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.199999999999999645e+01,-4.213999999999999524e+00,-6.496999999999999886e+00,9.919799999999999329e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.099999999999999645e+01,-4.161999999999999922e+00,-6.518999999999999240e+00,9.889100000000000534e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-9.999999999999996447e+00,-4.112000000000000099e+00,-6.536000000000000476e+00,9.866900000000001114e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-8.999999999999996447e+00,-4.062999999999999723e+00,-6.564000000000000057e+00,9.845799999999999841e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-8.000000000000000000e+00,-4.008000000000000007e+00,-6.590000000000000746e+00,9.826200000000000045e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-7.000000000000000000e+00,-3.952999999999999847e+00,-6.604999999999999538e+00,9.807499999999998863e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-6.000000000000000000e+00,-3.903999999999999915e+00,-6.636999999999999567e+00,9.795499999999999829e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-5.000000000000000000e+00,-3.854999999999999982e+00,-6.681000000000000050e+00,9.787600000000000477e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-4.000000000000000000e+00,-3.791999999999999815e+00,-6.709999999999999964e+00,9.775499999999999545e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-3.000000000000000000e+00,-3.750000000000000000e+00,-6.747000000000000774e+00,9.771000000000000796e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-2.000000000000000000e+00,-3.681999999999999940e+00,-6.778000000000000469e+00,9.767000000000000171e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.000000000000000000e+00,-3.651999999999999691e+00,-6.822000000000000064e+00,9.769299999999999784e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,0.000000000000000000e+00,-3.640000000000000124e+00,-6.870000000000000107e+00,9.775399999999999068e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,1.000000000000000000e+00,-3.576999999999999957e+00,-6.911999999999999922e+00,9.781600000000000250e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,2.000000000000000000e+00,-3.517999999999999794e+00,-6.958000000000000185e+00,9.790099999999999625e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,3.000000000000000000e+00,-3.484999999999999876e+00,-6.985000000000000320e+00,9.801700000000001012e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,4.000000000000000000e+00,-3.454000000000000181e+00,-7.043999999999999595e+00,9.817199999999999704e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,5.000000000000000000e+00,-3.434000000000000163e+00,-7.096000000000000085e+00,9.836899999999999977e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,6.000000000000000000e+00,-3.406000000000000139e+00,-7.144000000000000128e+00,9.856600000000000250e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,7.000000000000000000e+00,-3.346000000000000085e+00,-7.200000000000000178e+00,9.877400000000000091e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,8.000000000000000000e+00,-3.308000000000000274e+00,-7.245999999999999552e+00,9.902500000000000568e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,9.000000000000000000e+00,-3.294000000000000039e+00,-7.307000000000000384e+00,9.932599999999999341e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,1.000000000000000000e+01,-3.259000000000000341e+00,-7.347000000000000419e+00,9.962600000000000477e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,1.100000000000000000e+01,-3.239000000000000323e+00,-7.407999999999999474e+00,9.995999999999999375e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,1.200000000000000000e+01,-3.183000000000000274e+00,-7.450000000000000178e+00,1.002839999999999918e+02
-2.200000000000000000e+02,-1.100000000000000000e+01,1.300000000000000000e+01,-3.180000000000000160e+00,-7.509999999999999787e+00,1.006959999999999980e+02
-2.200000000000000000e+02,-1.100000000000000000e+01,1.400000000000000000e+01,-3.189999999999999947e+00,-7.576000000000000512e+00,1.011170000000000044e+02
-2.200000000000000000e+02,-1.100000000000000000e+01,1.500000000000000000e+01,-3.174999999999999822e+00,-7.633000000000000007e+00,1.015480000000000018e+02
-2.200000000000000000e+02,-1.100000000000000000e+01,1.600000000000000000e+01,-3.149999999999999911e+00,-7.684999999999999609e+00,1.019249999999999972e+02
-2.200000000000000000e+02,-1.100000000000000000e+01,1.700000000000000000e+01,-3.157000000000000028e+00,-7.721999999999999531e+00,1.023789999999999907e+02
-2.200000000000000000e+02,-1.100000000000000000e+01,1.800000000000000000e+01,-3.112999999999999989e+00,-7.760999999999999233e+00,1.027920000000000016e+02
-2.200000000000000000e+02,-1.100000000000000000e+01,1.900000000000000000e+01,-3.125000000000000000e+00,-7.802999999999999936e+00,1.032870000000000061e+02
-2.200000000000000000e+02,-1.100000000000000000e+01,2.000000000000000000e+01,-3.148000000000000131e+00,-7.849000000000000199e+00,1.038020000000000067e+02
-2.200000000000000000e+02,-1.100000000000000000e+01,2.100000000000000000e+01,-3.180999999999999606e+00,-7.879000000000000448e+00,1.042789999999999964e+02
-2.200000000000000000e+02,-1.000000000000000000e+01,-2.099999999999999645e+01,-4.695999999999999730e+00,-6.421999999999999709e+00,1.027849999999999966e+02
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.999999999999999645e+01,-4.676999999999999602e+00,-6.419000000000000483e+00,1.023299999999999983e+02
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.899999999999999645e+01,-4.634000000000000341e+00,-6.402000000000000135e+00,1.018670000000000044e+02
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.799999999999999645e+01,-4.568999999999999950e+00,-6.402999999999999581e+00,1.013960000000000008e+02
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.699999999999999645e+01,-4.530000000000000249e+00,-6.442999999999999616e+00,1.009650000000000034e+02
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.599999999999999645e+01,-4.453000000000000291e+00,-6.472000000000000419e+00,1.005450000000000017e+02
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.499999999999999645e+01,-4.403999999999999915e+00,-6.464000000000000412e+00,1.001479999999999961e+02
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.399999999999999645e+01,-4.352999999999999758e+00,-6.469999999999999751e+00,9.980100000000000193e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.299999999999999645e+01,-4.306000000000000050e+00,-6.485000000000000320e+00,9.946699999999999875e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.199999999999999645e+01,-4.233999999999999986e+00,-6.517000000000000348e+00,9.914600000000000080e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.099999999999999645e+01,-4.182999999999999829e+00,-6.535000000000000142e+00,9.887000000000000455e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-9.999999999999996447e+00,-4.137000000000000455e+00,-6.548000000000000043e+00,9.865000000000000568e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-8.999999999999996447e+00,-4.054000000000000270e+00,-6.557999999999999829e+00,9.837800000000000011e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-8.000000000000000000e+00,-4.009999999999999787e+00,-6.594999999999999751e+00,9.824500000000000455e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-7.000000000000000000e+00,-3.959999999999999964e+00,-6.612999999999999545e+00,9.805999999999998806e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-6.000000000000000000e+00,-3.879000000000000004e+00,-6.650999999999999801e+00,9.789900000000000091e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-5.000000000000000000e+00,-3.857000000000000206e+00,-6.671999999999999709e+00,9.782100000000001216e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-4.000000000000000000e+00,-3.806999999999999940e+00,-6.700000000000000178e+00,9.771999999999999886e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-3.000000000000000000e+00,-3.762000000000000011e+00,-6.738999999999999879e+00,9.768699999999999761e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-2.000000000000000000e+00,-3.716000000000000192e+00,-6.783999999999999808e+00,9.768699999999999761e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.000000000000000000e+00,-3.684000000000000163e+00,-6.817000000000000171e+00,9.769799999999999329e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,0.000000000000000000e+00,-3.600999999999999979e+00,-6.849000000000000199e+00,9.769899999999999807e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,1.000000000000000000e+00,-3.571000000000000174e+00,-6.894000000000000128e+00,9.778900000000000148e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,2.000000000000000000e+00,-3.501000000000000334e+00,-6.934000000000000163e+00,9.786200000000000898e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,3.000000000000000000e+00,-3.491000000000000103e+00,-6.979000000000000092e+00,9.801600000000000534e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,4.000000000000000000e+00,-3.435000000000000053e+00,-7.014000000000000234e+00,9.813599999999999568e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,5.000000000000000000e+00,-3.380999999999999783e+00,-7.057999999999999829e+00,9.829400000000001114e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,6.000000000000000000e+00,-3.370999999999999996e+00,-7.092999999999999972e+00,9.852700000000000102e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,7.000000000000000000e+00,-3.311999999999999833e+00,-7.144000000000000128e+00,9.872799999999999443e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,8.000000000000000000e+00,-3.288000000000000256e+00,-7.209000000000000519e+00,9.900699999999999079e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,9.000000000000000000e+00,-3.261000000000000121e+00,-7.256000000000000227e+00,9.929800000000000182e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,1.000000000000000000e+01,-3.216000000000000192e+00,-7.302999999999999936e+00,9.957999999999999829e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,1.100000000000000000e+01,-3.227999999999999758e+00,-7.366000000000000547e+00,9.998099999999999454e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,1.200000000000000000e+01,-3.187999999999999723e+00,-7.419000000000000483e+00,1.003170000000000073e+02
-2.200000000000000000e+02,-1.000000000000000000e+01,1.300000000000000000e+01,-3.158999999999999808e+00,-7.453000000000000291e+00,1.006640000000000015e+02
-2.200000000000000000e+02,-1.000000000000000000e+01,1.400000000000000000e+01,-3.138999999999999790e+00,-7.519999999999999574e+00,1.011059999999999945e+02
-2.200000000000000000e+02,-1.000000000000000000e+01,1.500000000000000000e+01,-3.129000000000000004e+00,-7.572999999999999510e+00,1.015070000000000050e+02
-2.200000000000000000e+02,-1.000000000000000000e+01,1.600000000000000000e+01,-3.084999999999999964e+00,-7.612999999999999545e+00,1.019000000000000057e+02
-2.200000000000000000e+02,-1.000000000000000000e+01,1.700000000000000000e+01,-3.092999999999999972e+00,-7.663999999999999702e+00,1.023740000000000094e+02
-2.200000000000000000e+02,-1.000000000000000000e+01,1.800000000000000000e+01,-3.066000000000000281e+00,-7.698999999999999844e+00,1.027999999999999972e+02
-2.200000000000000000e+02,-1.000000000000000000e+01,1.900000000000000000e+01,-3.089999999999999858e+00,-7.745000000000000107e+00,1.033329999999999984e+02
-2.200000000000000000e+02,-1.000000000000000000e+01,2.000000000000000000e+01,-3.088000000000000078e+00,-7.769999999999999574e+00,1.037880000000000109e+02
-2.200000000000000000e+02,-1.000000000000000000e+01,2.100000000000000000e+01,-3.095000000000000195e+00,-7.799999999999999822e+00,1.042800000000000011e+02
-2.200000000000000000e+02,-9.000000000000000000e+00,-2.199999999999999645e+01,-4.827999999999999403e+00,-6.472999999999999865e+00,1.032929999999999922e+02
-2.200000000000000000e+02,-9.000000000000000000e+00,-2.099999999999999645e+01,-4.767000000000000348e+00,-6.464999999999999858e+00,1.027560000000000002e+02
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.999999999999999645e+01,-4.728000000000000647e+00,-6.450000000000000178e+00,1.022910000000000110e+02
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.899999999999999645e+01,-4.661000000000000476e+00,-6.437000000000000277e+00,1.018119999999999976e+02
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.799999999999999645e+01,-4.626000000000000334e+00,-6.437000000000000277e+00,1.013890000000000100e+02
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.699999999999999645e+01,-4.544000000000000483e+00,-6.475999999999999979e+00,1.009080000000000013e+02
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.599999999999999645e+01,-4.492999999999999439e+00,-6.505000000000000782e+00,1.004879999999999995e+02
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.499999999999999645e+01,-4.433000000000000718e+00,-6.495000000000000107e+00,1.001159999999999997e+02
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.399999999999999645e+01,-4.363999999999999879e+00,-6.490000000000000213e+00,9.976099999999999568e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.299999999999999645e+01,-4.318999999999999950e+00,-6.514000000000000234e+00,9.943000000000000682e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.199999999999999645e+01,-4.257000000000000561e+00,-6.531000000000000583e+00,9.912899999999999068e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.099999999999999645e+01,-4.198000000000000398e+00,-6.550000000000000711e+00,9.883599999999999852e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-9.999999999999996447e+00,-4.146000000000000796e+00,-6.557999999999999829e+00,9.859999999999999432e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-8.999999999999996447e+00,-4.078999999999999737e+00,-6.583000000000000185e+00,9.835999999999999943e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-8.000000000000000000e+00,-4.033000000000000362e+00,-6.608000000000000540e+00,9.818499999999998806e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-7.000000000000000000e+00,-3.959999999999999964e+00,-6.615000000000000213e+00,9.800799999999999557e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-6.000000000000000000e+00,-3.912999999999999812e+00,-6.645999999999999908e+00,9.786599999999999966e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-5.000000000000000000e+00,-3.855999999999999872e+00,-6.671999999999999709e+00,9.775600000000000023e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-4.000000000000000000e+00,-3.778999999999999915e+00,-6.698999999999999844e+00,9.765000000000000568e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-3.000000000000000000e+00,-3.762000000000000011e+00,-6.737000000000000099e+00,9.764399999999999125e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-2.000000000000000000e+00,-3.784000000000000252e+00,-6.708999999999999631e+00,9.760500000000000398e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.000000000000000000e+00,-3.673000000000000043e+00,-6.804000000000000270e+00,9.763599999999999568e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,0.000000000000000000e+00,-3.620000000000000107e+00,-6.837000000000000632e+00,9.765500000000000114e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,1.000000000000000000e+00,-3.537999999999999812e+00,-6.871000000000000441e+00,9.770700000000000784e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,2.000000000000000000e+00,-3.523000000000000131e+00,-6.915000000000000036e+00,9.785800000000000409e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,3.000000000000000000e+00,-3.471999999999999975e+00,-6.944999999999999396e+00,9.793699999999999761e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,4.000000000000000000e+00,-3.418000000000000149e+00,-6.983999999999999986e+00,9.809799999999999898e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,5.000000000000000000e+00,-3.350999999999999979e+00,-7.017999999999999794e+00,9.825699999999999079e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,6.000000000000000000e+00,-3.355999999999999872e+00,-7.064000000000000057e+00,9.848899999999999011e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,7.000000000000000000e+00,-3.295000000000000373e+00,-7.116999999999999993e+00,9.868399999999999750e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,8.000000000000000000e+00,-3.268000000000000238e+00,-7.166999999999999815e+00,9.896599999999999397e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,9.000000000000000000e+00,-3.239999999999999769e+00,-7.204000000000000625e+00,9.925300000000000011e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,1.000000000000000000e+01,-3.200000000000000178e+00,-7.248000000000000220e+00,9.954599999999999227e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,1.100000000000000000e+01,-3.189999999999999947e+00,-7.307000000000000384e+00,9.990999999999999659e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,1.200000000000000000e+01,-3.162999999999999812e+00,-7.346000000000000085e+00,1.002710000000000008e+02
-2.200000000000000000e+02,-9.000000000000000000e+00,1.300000000000000000e+01,-3.129000000000000004e+00,-7.402999999999999581e+00,1.006850000000000023e+02
-2.200000000000000000e+02,-9.000000000000000000e+00,1.400000000000000000e+01,-3.106999999999999762e+00,-7.467999999999999972e+00,1.010879999999999939e+02
-2.200000000000000000e+02,-9.000000000000000000e+00,1.500000000000000000e+01,-3.096999999999999975e+00,-7.511000000000000121e+00,1.014909999999999997e+02
-2.200000000000000000e+02,-9.000000000000000000e+00,1.600000000000000000e+01,-3.064999999999999947e+00,-7.549000000000000377e+00,1.019129999999999967e+02
-2.200000000000000000e+02,-9.000000000000000000e+00,1.700000000000000000e+01,-3.070999999999999730e+00,-7.596999999999999531e+00,1.023829999999999956e+02
-2.200000000000000000e+02,-9.000000000000000000e+00,1.800000000000000000e+01,-3.055000000000000160e+00,-7.636999999999999567e+00,1.028229999999999933e+02
-2.200000000000000000e+02,-9.000000000000000000e+00,1.900000000000000000e+01,-3.046000000000000263e+00,-7.663999999999999702e+00,1.032789999999999964e+02
