X,Y,Z,Bx,By,Bz
0.0,240.0446286306095,55.044628630609495,-0.083,-0.045000000000000005,0.032
10.0,240.0446286306095,55.044628630609495,-0.106,-0.064,0.030000000000000002
20.0,240.0446286306095,55.044628630609495,-0.129,-0.088,0.028
30.0,240.0446286306095,55.044628630609495,-0.134,-0.11699999999999999,0.012
40.0,240.0446286306095,55.044628630609495,-0.125,-0.145,-0.001
50.0,240.0446286306095,55.044628630609495,-0.11699999999999999,-0.176,-0.009000000000000001
60.0,240.0446286306095,55.044628630609495,-0.083,-0.196,-0.022
70.0,240.0446286306095,55.044628630609495,-0.061,-0.212,-0.026
80.0,240.0446286306095,55.044628630609495,-0.034,-0.225,-0.019
90.0,240.0446286306095,55.044628630609495,0.001,-0.22,-0.020999999999999998
100.0,240.0446286306095,55.044628630609495,0.031,-0.212,-0.016
110.0,240.0446286306095,55.044628630609495,0.059,-0.196,-0.011
120.0,240.0446286306095,55.044628630609495,0.063,-0.179,0.003
130.0,240.0446286306095,55.044628630609495,0.082,-0.159,0.011
140.0,240.0446286306095,55.044628630609495,0.092,-0.136,0.012
150.0,240.0446286306095,55.044628630609495,0.08399999999999999,-0.11900000000000001,0.018000000000000002
160.0,240.0446286306095,55.044628630609495,0.078,-0.10500000000000001,0.028
170.0,240.0446286306095,55.044628630609495,0.059,-0.092,0.033
180.0,240.0446286306095,55.044628630609495,0.075,-0.078,0.025
190.0,240.0446286306095,55.044628630609495,0.052,-0.06999999999999999,0.033
200.0,240.0446286306095,55.044628630609495,0.063,-0.057,0.028
210.0,240.0446286306095,55.044628630609495,0.046,-0.046,0.032
220.0,240.0446286306095,55.044628630609495,0.056,-0.036000000000000004,0.026
230.0,240.0446286306095,55.044628630609495,0.063,-0.023,0.019
240.0,240.0446286306095,55.044628630609495,0.046,-0.019,0.026
250.0,240.0446286306095,55.044628630609495,0.052,-0.008,0.026
260.0,240.0446286306095,55.044628630609495,0.075,0.006,0.011
270.0,240.0446286306095,55.044628630609495,0.057,0.01,0.020999999999999998
280.0,240.0446286306095,55.044628630609495,0.06499999999999999,0.022,0.019
290.0,240.0446286306095,55.044628630609495,0.073,0.033,0.020999999999999998
300.0,240.0446286306095,55.044628630609495,0.07100000000000001,0.043000000000000003,0.024
310.0,240.0446286306095,55.044628630609495,0.073,0.044,0.023
320.0,240.0446286306095,55.044628630609495,0.074,0.044,0.022
330.0,240.0446286306095,55.044628630609495,0.073,0.044,0.027
340.0,240.0446286306095,55.044628630609495,0.061,0.041999999999999996,0.028
350.0,240.0446286306095,55.044628630609495,0.078,0.045000000000000005,0.02
360.0,240.0446286306095,55.044628630609495,0.078,0.045000000000000005,0.02
370.0,240.0446286306095,55.044628630609495,0.08,0.045000000000000005,0.02
