x,y,z
-4.0,3.2612197902900606,8.388351773705038
-4.0,2.407489457621286,8.672023668754736
-4.0,1.5297042861021672,8.869047569896143
-4.0,0.6366348150093262,8.97745487943649
-4.0,-0.26279570071159936,8.996162427373546
-4.0,-1.1596004486597238,8.924983294072216
-4.0,-2.044818852237784,8.764628677903756
-4.0,-2.9096061017715322,8.51670078918673
-4.0,-3.745321528924282,8.183676841431135
-4.0,-4.543614941398718,7.768884299839863
-4.0,-5.296510055298112,7.276467634376311
-4.0,-5.9964841915184195,6.71134690959048
-4.0,-6.636543439871212,6.079168624960356
-4.0,-7.210292539922404,5.386249296935609
-4.0,-7.711998780320526,4.639512346393177
-4.0,-8.13664927815355,3.8464189221044682
-4.0,-8.480001066017925,3.014893351403142
-4.0,-8.738623486346317,2.153243962925838
-4.0,-8.909932469404009,1.2700800725388048
-4.0,-8.992216352459515,0.37422596189961443
-4.0,-8.984652982152777,-0.5253672908482208
-4.0,-8.887317929179783,-1.419711247289238
-4.0,-8.701183733215148,-2.299869918241485
-4.0,-8.428110185617166,-3.1570490492065786
-4.0,-8.070825747007323,-3.982683989653672
-4.0,-7.6329002853936725,-4.7685252681764405
-4.0,-7.1187094072297485,-5.506721018484473
-4.0,-6.533390737801259,-6.189895432655767
-4.0,-5.882792587772507,-6.811222457771354
-4.0,-5.173415518799416,-7.364493999579698
-4.0,-4.412347392066295,-7.844181951722294
-4.0,-3.607192548719779,-8.245493430745094
-4.0,-2.765995829805774,-8.564418665005643
-4.0,-1.8971621948770172,-8.797771058985873
-4.0,-1.009372742415486,-8.943219032701181
-4.0,-0.11149797116601504,-8.999309318076907
-4.0,0.7874908509550255,-8.965481479522564
-4.0,1.6786113248031818,-8.842073513618992
-4.0,2.552959669169036,-8.630318471968247
-4.0,3.4017996844168295,-8.332332140949589
-4.0,4.216650041703394,-7.951091901481378
-4.0,4.989369025612454,-7.490406980015107
-4.0,5.712235883483713,-6.954880388003884
-4.0,6.37802796862134,-6.349862930133527
-4.0,6.980092906592251,-5.681399740850887
-4.0,7.512415063552438,-4.956169883378738
-4.0,7.969675652471874,-4.18141961472381
-4.0,8.347305876696323,-3.364889983472124
-4.0,8.641532579853294,-2.5147394837903327
-4.0,8.849415945983262,-1.6394625384488553
-4.0,8.968878873208958,-0.7478046253574676
-4.0,10.0,0.0
-4.0,9.950041652780259,0.9983341664682815
-4.0,9.800665778412416,1.9866933079506122
-4.0,9.55336489125606,2.955202066613396
-4.0,9.210609940028851,3.8941834230865053
-4.0,8.775825618903728,4.79425538604203
-4.0,8.253356149096781,5.646424733950354
-4.0,7.648421872844883,6.442176872376911
-4.0,6.967067093471654,7.173560908995228
-4.0,6.216099682706644,7.833269096274834
-4.0,5.403023058681398,8.414709848078965
-4.0,4.5359612142557735,8.912073600614354
-4.0,3.623577544766734,9.320390859672264
-4.0,2.6749882862458736,9.63558185417193
-4.0,1.6996714290024082,9.854497299884603
-4.0,0.7073720166770291,9.974949866040545
-4.0,-0.29199522301288816,9.99573603041505
-4.0,-1.2884449429552487,9.916648104524686
-4.0,-2.272020946930871,9.738476308781951
-4.0,-3.232895668635036,9.463000876874144
-4.0,-4.161468365471424,9.092974268256818
-4.0,-5.048461045998575,8.632093666488737
-4.0,-5.885011172553458,8.084964038195901
-4.0,-6.662760212798244,7.4570521217672
-4.0,-7.373937155412458,6.754631805511506
-4.0,-8.011436155469337,5.984721441039565
-4.0,-8.568887533689473,5.155013718214642
-4.0,-9.040721420170613,4.273798802338298
-4.0,-9.422223406686584,3.3498815015590466
-4.0,-9.709581651495906,2.39249329213982
-4.0,-9.899924966004454,1.4112000805986722
-4.0,-9.991351502732794,0.41580662433290494
-4.0,-9.982947757947532,-0.5837414342758008
-4.0,-9.87479769908865,-1.5774569414324866
-4.0,-9.667981925794608,-2.5554110202683167
-4.0,-9.364566872907963,-3.5078322768961985
-4.0,-8.96758416334147,-4.425204432948525
-4.0,-8.48100031710408,-5.298361409084934
-4.0,-7.909677119144165,-6.1185789094271925
-4.0,-7.259323042001399,-6.8776615918397415
-4.0,-6.536436208636119,-7.5680249530792825
-4.0,-5.748239465332685,-8.182771110644108
-4.0,-4.902608213406994,-8.715757724135882
-4.0,-4.007991720799755,-9.161659367494549
-4.0,-3.0733286997841933,-9.51602073889516
-4.0,-2.107957994307797,-9.77530117665097
-4.0,-1.1215252693505398,-9.936910036334645
-4.0,-0.1238866346289056,-9.999232575641008
-4.0,0.8749898343944728,-9.961646088358405
-4.0,1.8651236942257576,-9.824526126243324
-4.0,2.8366218546322624,-9.589242746631385
-4.0,3.779777427129811,-9.258146823277322
-4.0,4.685166713003771,-8.83454655720153
-4.0,5.543743361791615,-8.322674422239007
-4.0,6.346928759426347,-7.7276448755598715
-4.0,7.0866977429126,-7.0554032557039195
-4.0,7.755658785102502,-6.3126663787232085
-4.0,8.347127848391597,-5.506855425976376
-4.0,8.855195169413193,-4.646021794137566
-4.0,9.27478430744036,-3.7387666483023603
-4.0,9.60170286650366,-2.7941549819892586
-4.0,9.832684384425846,-1.8216250427209502
-4.0,9.965420970232175,-0.8308940281749639
-3.0,0.0,0.0
-3.0,0.0,0.0
-3.0,0.0,0.0
-3.0,0.0,0.0
-3.0,0.0,0.0
-3.0,0.0,0.0
-3.0,0.0,0.0
-3.0,0.0,0.0
-3.0,0.0,0.0
-3.0,0.0,0.0
-3.0,0.0,0.0
-3.0,0.0,0.0
-3.0,0.0,0.0
-3.0,0.0,0.0
-3.0,0.0,0.0
-3.0,0.0,0.0
-3.0,-0.0,0.0
-3.0,-0.0,0.0
-3.0,-0.0,0.0
-3.0,-0.0,0.0
-3.0,-0.0,0.0
-3.0,-0.0,0.0
-3.0,-0.0,0.0
-3.0,-0.0,0.0
-3.0,-0.0,0.0
-3.0,-0.0,0.0
-3.0,-0.0,0.0
-3.0,-0.0,0.0
-3.0,-0.0,0.0
-3.0,-0.0,0.0
-3.0,-0.0,0.0
-3.0,-0.0,0.0
-3.0,-0.0,-0.0
-3.0,-0.0,-0.0
-3.0,-0.0,-0.0
-3.0,-0.0,-0.0
-3.0,-0.0,-0.0
-3.0,-0.0,-0.0
-3.0,-0.0,-0.0
-3.0,-0.0,-0.0
-3.0,-0.0,-0.0
-3.0,-0.0,-0.0
-3.0,-0.0,-0.0
-3.0,-0.0,-0.0
-3.0,-0.0,-0.0
-3.0,-0.0,-0.0
-3.0,-0.0,-0.0
-3.0,-0.0,-0.0
-3.0,0.0,-0.0
-3.0,0.0,-0.0
-3.0,0.0,-0.0
-3.0,0.0,-0.0
-3.0,0.0,-0.0
-3.0,0.0,-0.0
-3.0,0.0,-0.0
-3.0,0.0,-0.0
-3.0,0.0,-0.0
-3.0,0.0,-0.0
-3.0,0.0,-0.0
-3.0,0.0,-0.0
-3.0,0.0,-0.0
-3.0,0.0,-0.0
-3.0,0.0,-0.0
-3.0,1.0,0.0
-3.0,0.9950041652780258,0.09983341664682815
-3.0,0.9800665778412416,0.19866933079506122
-3.0,0.955336489125606,0.2955202066613396
-3.0,0.9210609940028851,0.3894183423086505
-3.0,0.8775825618903728,0.479425538604203
-3.0,0.8253356149096782,0.5646424733950355
-3.0,0.7648421872844884,0.6442176872376911
-3.0,0.6967067093471654,0.7173560908995228
-3.0,0.6216099682706644,0.7833269096274834
-3.0,0.5403023058681398,0.8414709848078965
-3.0,0.4535961214255773,0.8912073600614354
-3.0,0.3623577544766734,0.9320390859672264
-3.0,0.26749882862458735,0.963558185417193
-3.0,0.16996714290024081,0.9854497299884603
-3.0,0.0707372016677029,0.9974949866040544
-3.0,-0.029199522301288815,0.9995736030415051
-3.0,-0.12884449429552486,0.9916648104524686
-3.0,-0.2272020946930871,0.9738476308781951
-3.0,-0.3232895668635036,0.9463000876874145
-3.0,-0.4161468365471424,0.9092974268256817
-3.0,-0.5048461045998576,0.8632093666488737
-3.0,-0.5885011172553458,0.8084964038195901
-3.0,-0.6662760212798244,0.74570521217672
-3.0,-0.7373937155412458,0.6754631805511506
-3.0,-0.8011436155469337,0.5984721441039565
-3.0,-0.8568887533689473,0.5155013718214642
-3.0,-0.9040721420170612,0.4273798802338298
-3.0,-0.9422223406686583,0.33498815015590466
-3.0,-0.9709581651495907,0.23924932921398198
-3.0,-0.9899924966004454,0.1411200080598672
-3.0,-0.9991351502732795,0.04158066243329049
-3.0,-0.9982947757947531,-0.058374143427580086
-3.0,-0.9874797699088649,-0.15774569414324865
-3.0,-0.9667981925794609,-0.25554110202683167
-3.0,-0.9364566872907963,-0.35078322768961984
-3.0,-0.896758416334147,-0.44252044329485246
-3.0,-0.848100031710408,-0.5298361409084934
-3.0,-0.7909677119144165,-0.6118578909427193
-3.0,-0.7259323042001399,-0.6877661591839741
-3.0,-0.6536436208636119,-0.7568024953079282
-3.0,-0.5748239465332685,-0.8182771110644108
-3.0,-0.4902608213406994,-0.8715757724135882
-3.0,-0.40079917207997545,-0.9161659367494549
-3.0,-0.30733286997841935,-0.951602073889516
-3.0,-0.2107957994307797,-0.977530117665097
-3.0,-0.11215252693505398,-0.9936910036334645
-3.0,-0.01238866346289056,-0.9999232575641008
-3.0,0.08749898343944727,-0.9961646088358406
-3.0,0.18651236942257576,-0.9824526126243325
-3.0,0.28366218546322625,-0.9589242746631385
-3.0,0.37797774271298107,-0.9258146823277321
-3.0,0.4685166713003771,-0.8834546557201531
-3.0,0.5543743361791615,-0.8322674422239008
-3.0,0.6346928759426347,-0.7727644875559871
-3.0,0.70866977429126,-0.7055403255703919
-3.0,0.7755658785102502,-0.6312666378723208
-3.0,0.8347127848391598,-0.5506855425976376
-3.0,0.8855195169413194,-0.4646021794137566
-3.0,0.9274784307440359,-0.373876664830236
-3.0,0.960170286650366,-0.27941549819892586
-3.0,0.9832684384425847,-0.18216250427209502
-3.0,0.9965420970232175,-0.0830894028174964
-3.0,2.0,0.0
-3.0,1.9900083305560516,0.1996668332936563
-3.0,1.9601331556824833,0.39733866159012243
-3.0,1.910672978251212,0.5910404133226792
-3.0,1.8421219880057702,0.778836684617301
-3.0,1.7551651237807455,0.958851077208406
-3.0,1.6506712298193564,1.129284946790071
-3.0,1.5296843745689768,1.2884353744753823
-3.0,1.3934134186943308,1.4347121817990456
-3.0,1.2432199365413288,1.5666538192549668
-3.0,1.0806046117362795,1.682941969615793
-3.0,0.9071922428511546,1.7824147201228708
-3.0,0.7247155089533468,1.8640781719344528
-3.0,0.5349976572491747,1.927116370834386
-3.0,0.33993428580048163,1.9708994599769205
-3.0,0.1414744033354058,1.994989973208109
-3.0,-0.05839904460257763,1.9991472060830102
-3.0,-0.2576889885910497,1.9833296209049371
-3.0,-0.4544041893861742,1.9476952617563903
-3.0,-0.6465791337270071,1.892600175374829
-3.0,-0.8322936730942848,1.8185948536513634
-3.0,-1.0096922091997151,1.7264187332977474
-3.0,-1.1770022345106916,1.6169928076391802
-3.0,-1.3325520425596489,1.49141042435344
-3.0,-1.4747874310824916,1.3509263611023012
-3.0,-1.6022872310938674,1.196944288207913
-3.0,-1.7137775067378946,1.0310027436429283
-3.0,-1.8081442840341224,0.8547597604676596
-3.0,-1.8844446813373166,0.6699763003118093
-3.0,-1.9419163302991813,0.47849865842796396
-3.0,-1.9799849932008908,0.2822400161197344
-3.0,-1.998270300546559,0.08316132486658098
-3.0,-1.9965895515895062,-0.11674828685516017
-3.0,-1.9749595398177298,-0.3154913882864973
-3.0,-1.9335963851589217,-0.5110822040536633
-3.0,-1.8729133745815927,-0.7015664553792397
-3.0,-1.793516832668294,-0.8850408865897049
-3.0,-1.696200063420816,-1.0596722818169868
-3.0,-1.581935423828833,-1.2237157818854385
-3.0,-1.4518646084002798,-1.3755323183679482
-3.0,-1.3072872417272239,-1.5136049906158564
-3.0,-1.149647893066537,-1.6365542221288216
-3.0,-0.9805216426813989,-1.7431515448271764
-3.0,-0.8015983441599509,-1.8323318734989098
-3.0,-0.6146657399568387,-1.903204147779032
-3.0,-0.4215915988615594,-1.955060235330194
-3.0,-0.22430505387010796,-1.987382007266929
-3.0,-0.02477732692578112,-1.9998465151282017
-3.0,0.17499796687889455,-1.9923292176716811
-3.0,0.3730247388451515,-1.964905225248665
-3.0,0.5673243709264525,-1.917848549326277
-3.0,0.7559554854259621,-1.8516293646554642
-3.0,0.9370333426007542,-1.7669093114403063
-3.0,1.108748672358323,-1.6645348844478016
-3.0,1.2693857518852694,-1.5455289751119743
-3.0,1.41733954858252,-1.4110806511407838
-3.0,1.5511317570205003,-1.2625332757446417
-3.0,1.6694255696783196,-1.1013710851952752
-3.0,1.7710390338826387,-0.9292043588275132
-3.0,1.8549568614880718,-0.747753329660472
-3.0,1.920340573300732,-0.5588309963978517
-3.0,1.9665368768851694,-0.36432500854419003
-3.0,1.993084194046435,-0.1661788056349928
-3.0,3.0,0.0
-3.0,2.9850124958340776,0.29950024994048446
-3.0,2.940199733523725,0.5960079923851836
-3.0,2.866009467376818,0.8865606199840188
-3.0,2.7631829820086553,1.1682550269259515
-3.0,2.6327476856711183,1.438276615812609
-3.0,2.4760068447290347,1.6939274201851064
-3.0,2.2945265618534654,1.9326530617130735
-3.0,2.0901201280414963,2.1520682726985685
-3.0,1.8648299048119932,2.3499807288824504
-3.0,1.6209069176044193,2.5244129544236893
-3.0,1.360788364276732,2.6736220801843062
-3.0,1.0870732634300202,2.7961172579016793
-3.0,0.802496485873762,2.8906745562515788
-3.0,0.5099014287007224,2.9563491899653807
-3.0,0.2122116050031087,2.9924849598121632
-3.0,-0.08759856690386644,2.9987208091245154
-3.0,-0.3865334828865746,2.9749944313574055
-3.0,-0.6816062840792614,2.9215428926345854
-3.0,-0.9698687005905107,2.8389002630622433
-3.0,-1.2484405096414273,2.727892280477045
-3.0,-1.5145383137995727,2.589628099946621
-3.0,-1.7655033517660375,2.4254892114587703
-3.0,-1.9988280638394733,2.2371156365301603
-3.0,-2.2121811466237373,2.026389541653452
-3.0,-2.403430846640801,1.7954164323118698
-3.0,-2.570666260106842,1.5465041154643924
-3.0,-2.7122164260511834,1.2821396407014893
-3.0,-2.826667022005975,1.004964450467714
-3.0,-2.912874495448772,0.7177479876419459
-3.0,-2.9699774898013365,0.4233600241796016
-3.0,-2.9974054508198384,0.12474198729987147
-3.0,-2.994884327384259,-0.17512243028274027
-3.0,-2.9624393097265944,-0.47323708242974594
-3.0,-2.900394577738383,-0.766623306080495
-3.0,-2.809370061872389,-1.0523496830688595
-3.0,-2.690275249002441,-1.3275613298845574
-3.0,-2.544300095131224,-1.5895084227254803
-3.0,-2.3729031357432495,-1.8355736728281578
-3.0,-2.1777969126004195,-2.063298477551922
-3.0,-1.960930862590836,-2.2704074859237844
-3.0,-1.7244718395998055,-2.4548313331932325
-3.0,-1.4707824640220983,-2.6147273172407646
-3.0,-1.2023975162399263,-2.748497810248365
-3.0,-0.9219986099352581,-2.854806221668548
-3.0,-0.6323873982923391,-2.932590352995291
-3.0,-0.33645758080516197,-2.981073010900394
-3.0,-0.03716599038867168,-2.9997697726923027
-3.0,0.2624969503183418,-2.9884938265075216
-3.0,0.5595371082677273,-2.9473578378729974
-3.0,0.8509865563896788,-2.8767728239894153
-3.0,1.1339332281389432,-2.7774440469831965
-3.0,1.4055500139011312,-2.6503639671604593
-3.0,1.6631230085374846,-2.4968023266717023
-3.0,1.904078627827904,-2.3182934626679614
-3.0,2.12600932287378,-2.1166209767111757
-3.0,2.3266976355307505,-1.8937999136169625
-3.0,2.5041383545174796,-1.6520566277929127
-3.0,2.656558550823958,-1.3938065382412699
-3.0,2.782435292232108,-1.121629994490708
-3.0,2.880510859951098,-0.8382464945967776
-3.0,2.949805315327754,-0.546487512816285
-3.0,2.9896262910696523,-0.2492682084524892
-3.0,4.0,0.0
-3.0,3.9800166611121033,0.3993336665873126
-3.0,3.9202663113649665,0.7946773231802449
-3.0,3.821345956502424,1.1820808266453584
-3.0,3.6842439760115404,1.557673369234602
-3.0,3.510330247561491,1.917702154416812
-3.0,3.301342459638713,2.258569893580142
-3.0,3.0593687491379535,2.5768707489507645
-3.0,2.7868268373886615,2.869424363598091
-3.0,2.4864398730826576,3.1333076385099337
-3.0,2.161209223472559,3.365883939231586
-3.0,1.8143844857023093,3.5648294402457417
-3.0,1.4494310179066936,3.7281563438689056
-3.0,1.0699953144983494,3.854232741668772
-3.0,0.6798685716009633,3.941798919953841
-3.0,0.2829488066708116,3.989979946416218
-3.0,-0.11679808920515526,3.9982944121660204
-3.0,-0.5153779771820994,3.9666592418098743
-3.0,-0.9088083787723484,3.8953905235127806
-3.0,-1.2931582674540143,3.785200350749658
-3.0,-1.6645873461885696,3.637189707302727
-3.0,-2.0193844183994303,3.452837466595495
-3.0,-2.3540044690213833,3.2339856152783604
-3.0,-2.6651040851192977,2.98282084870688
-3.0,-2.949574862164983,2.7018527222046025
-3.0,-3.204574462187735,2.393888576415826
-3.0,-3.4275550134757893,2.0620054872858566
-3.0,-3.616288568068245,1.7095195209353191
-3.0,-3.768889362674633,1.3399526006236187
-3.0,-3.8838326605983626,0.9569973168559279
-3.0,-3.9599699864017817,0.5644800322394689
-3.0,-3.996540601093118,0.16632264973316196
-3.0,-3.9931791031790125,-0.23349657371032034
-3.0,-3.9499190796354595,-0.6309827765729946
-3.0,-3.8671927703178435,-1.0221644081073267
-3.0,-3.7458267491631854,-1.4031329107584793
-3.0,-3.587033665336588,-1.7700817731794098
-3.0,-3.392400126841632,-2.1193445636339736
-3.0,-3.163870847657666,-2.447431563770877
-3.0,-2.9037292168005595,-2.7510646367358964
-3.0,-2.6145744834544478,-3.027209981231713
-3.0,-2.299295786133074,-3.2731084442576432
-3.0,-1.9610432853627977,-3.4863030896543528
-3.0,-1.6031966883199018,-3.6646637469978196
-3.0,-1.2293314799136774,-3.806408295558064
-3.0,-0.8431831977231188,-3.910120470660388
-3.0,-0.4486101077402159,-3.974764014533858
-3.0,-0.04955465385156224,-3.9996930302564033
-3.0,0.3499959337577891,-3.9846584353433623
-3.0,0.746049477690303,-3.92981045049733
-3.0,1.134648741852905,-3.835697098652554
-3.0,1.5119109708519243,-3.7032587293109285
-3.0,1.8740666852015084,-3.5338186228806125
-3.0,2.217497344716646,-3.3290697688956032
-3.0,2.5387715037705387,-3.0910579502239486
-3.0,2.83467909716504,-2.8221613022815677
-3.0,3.1022635140410006,-2.5250665514892834
-3.0,3.338851139356639,-2.2027421703905503
-3.0,3.5420780677652774,-1.8584087176550264
-3.0,3.7099137229761436,-1.495506659320944
-3.0,3.840681146601464,-1.1176619927957034
-3.0,3.933073753770339,-0.7286500170883801
-3.0,3.98616838809287,-0.3323576112699856
-3.0,5.0,0.0
-3.0,4.975020826390129,0.4991670832341408
-3.0,4.900332889206208,0.9933466539753061
-3.0,4.77668244562803,1.477601033306698
-3.0,4.6053049700144255,1.9470917115432527
-3.0,4.387912809451864,2.397127693021015
-3.0,4.126678074548391,2.823212366975177
-3.0,3.8242109364224417,3.2210884361884555
-3.0,3.483533546735827,3.586780454497614
-3.0,3.108049841353322,3.916634548137417
-3.0,2.701511529340699,4.207354924039483
-3.0,2.2679806071278867,4.456036800307177
-3.0,1.811788772383367,4.660195429836132
-3.0,1.3374941431229368,4.817790927085965
-3.0,0.8498357145012041,4.927248649942301
-3.0,0.35368600833851455,4.987474933020272
-3.0,-0.14599761150644408,4.997868015207525
-3.0,-0.6442224714776243,4.958324052262343
-3.0,-1.1360104734654355,4.869238154390976
-3.0,-1.616447834317518,4.731500438437072
-3.0,-2.080734182735712,4.546487134128409
-3.0,-2.5242305229992876,4.316046833244369
-3.0,-2.942505586276729,4.0424820190979505
-3.0,-3.331380106399122,3.7285260608836
-3.0,-3.686968577706229,3.377315902755753
-3.0,-4.005718077734668,2.9923607205197826
-3.0,-4.284443766844737,2.577506859107321
-3.0,-4.520360710085306,2.136899401169149
-3.0,-4.711111703343292,1.6749407507795233
-3.0,-4.854790825747953,1.19624664606991
-3.0,-4.949962483002227,0.7056000402993361
-3.0,-4.995675751366397,0.20790331216645247
-3.0,-4.991473878973766,-0.2918707171379004
-3.0,-4.937398849544325,-0.7887284707162433
-3.0,-4.833990962897304,-1.2777055101341583
-3.0,-4.682283436453981,-1.7539161384480992
-3.0,-4.483792081670735,-2.2126022164742625
-3.0,-4.24050015855204,-2.649180704542467
-3.0,-3.9548385595720825,-3.0592894547135963
-3.0,-3.6296615210006995,-3.4388307959198707
-3.0,-3.2682181043180596,-3.7840124765396412
-3.0,-2.8741197326663426,-4.091385555322054
-3.0,-2.451304106703497,-4.357878862067941
-3.0,-2.0039958603998773,-4.580829683747274
-3.0,-1.5366643498920967,-4.75801036944758
-3.0,-1.0539789971538984,-4.887650588325485
-3.0,-0.5607626346752699,-4.968455018167322
-3.0,-0.0619433173144528,-4.999616287820504
-3.0,0.4374949171972364,-4.9808230441792025
-3.0,0.9325618471128788,-4.912263063121662
-3.0,1.4183109273161312,-4.794621373315692
-3.0,1.8898887135649054,-4.629073411638661
-3.0,2.3425833565018856,-4.417273278600765
-3.0,2.7718716808958077,-4.161337211119504
-3.0,3.1734643797131734,-3.8638224377799357
-3.0,3.5433488714563,-3.5277016278519597
-3.0,3.877829392551251,-3.1563331893616042
-3.0,4.173563924195799,-2.753427712988188
-3.0,4.4275975847065965,-2.323010897068783
-3.0,4.63739215372018,-1.8693833241511801
-3.0,4.80085143325183,-1.3970774909946293
-3.0,4.916342192212923,-0.9108125213604751
-3.0,4.982710485116088,-0.41544701408748197
-3.0,6.0,0.0
-3.0,5.970024991668155,0.5990004998809689
-3.0,5.88039946704745,1.1920159847703673
-3.0,5.732018934753636,1.7731212399680376
-3.0,5.526365964017311,2.336510053851903
-3.0,5.2654953713422366,2.876553231625218
-3.0,4.952013689458069,3.387854840370213
-3.0,4.589053123706931,3.865306123426147
-3.0,4.1802402560829925,4.304136545397137
-3.0,3.7296598096239864,4.699961457764901
-3.0,3.2418138352088386,5.048825908847379
-3.0,2.721576728553464,5.3472441603686125
-3.0,2.1741465268600404,5.592234515803359
-3.0,1.604992971747524,5.7813491125031575
-3.0,1.0198028574014448,5.912698379930761
-3.0,0.4244232100062174,5.9849699196243265
-3.0,-0.17519713380773289,5.997441618249031
-3.0,-0.7730669657731492,5.949988862714811
-3.0,-1.3632125681585228,5.843085785269171
-3.0,-1.9397374011810213,5.677800526124487
-3.0,-2.4968810192828546,5.45578456095409
-3.0,-3.0290766275991454,5.179256199893242
-3.0,-3.531006703532075,4.8509784229175406
-3.0,-3.9976561276789466,4.474231273060321
-3.0,-4.424362293247475,4.052779083306904
-3.0,-4.806861693281602,3.5908328646237395
-3.0,-5.141332520213684,3.0930082309287847
-3.0,-5.424432852102367,2.5642792814029787
-3.0,-5.65333404401195,2.009928900935428
-3.0,-5.825748990897544,1.4354959752838918
-3.0,-5.939954979602673,0.8467200483592032
-3.0,-5.994810901639677,0.24948397459974295
-3.0,-5.989768654768518,-0.35024486056548054
-3.0,-5.924878619453189,-0.9464741648594919
-3.0,-5.800789155476766,-1.53324661216099
-3.0,-5.618740123744778,-2.104699366137719
-3.0,-5.380550498004882,-2.655122659769115
-3.0,-5.088600190262448,-3.1790168454509606
-3.0,-4.745806271486499,-3.6711473456563155
-3.0,-4.355593825200839,-4.126596955103844
-3.0,-3.921861725181672,-4.540814971847569
-3.0,-3.448943679199611,-4.909662666386465
-3.0,-2.9415649280441967,-5.229454634481529
-3.0,-2.4047950324798526,-5.49699562049673
-3.0,-1.8439972198705161,-5.709612443337096
-3.0,-1.2647747965846783,-5.865180705990582
-3.0,-0.6729151616103239,-5.962146021800788
-3.0,-0.07433198077734336,-5.999539545384605
-3.0,0.5249939006366836,-5.976987653015043
-3.0,1.1190742165354546,-5.894715675745995
-3.0,1.7019731127793576,-5.7535456479788305
-3.0,2.2678664562778863,-5.554888093966393
-3.0,2.8111000278022624,-5.300727934320919
-3.0,3.3262460170749693,-4.993604653343405
-3.0,3.808157255655808,-4.636586925335923
-3.0,4.25201864574756,-4.233241953422351
-3.0,4.653395271061501,-3.787599827233925
-3.0,5.008276709034959,-3.3041132555858255
-3.0,5.313117101647916,-2.7876130764825398
-3.0,5.564870584464216,-2.243259988981416
-3.0,5.761021719902196,-1.6764929891935552
-3.0,5.899610630655508,-1.09297502563257
-3.0,5.9792525821393046,-0.4985364169049784
-3.0,7.0,0.0
-3.0,6.965029156946181,0.698833916527797
-3.0,6.860466044888692,1.3906853155654284
-3.0,6.687355423879242,2.0686414466293774
-3.0,6.447426958020196,2.725928396160554
-3.0,6.143077933232609,3.355978770229421
-3.0,5.777349304367748,3.9524973137652486
-3.0,5.353895310991419,4.509523810663838
-3.0,4.876946965430157,5.021492636296659
-3.0,4.35126977789465,5.483288367392384
-3.0,3.7821161410769784,5.890296893655275
-3.0,3.1751728499790413,6.238451520430048
-3.0,2.536504281336714,6.5242736017705845
-3.0,1.8724918003721114,6.744907297920351
-3.0,1.1897700003016858,6.898148109919222
-3.0,0.49516041167392033,6.9824649062283815
-3.0,-0.20439665610902172,6.997015221290535
-3.0,-0.901911460068674,6.94165367316728
-3.0,-1.5904146628516098,6.816933416147366
-3.0,-2.263026968044525,6.624100613811901
-3.0,-2.9130278558299967,6.365081987779772
-3.0,-3.533922732199003,6.042465566542116
-3.0,-4.119507820787421,5.659474826737131
-3.0,-4.6639321489587715,5.2199364852370405
-3.0,-5.16175600878872,4.728242263858054
-3.0,-5.6080053088285355,4.189305008727696
-3.0,-5.998221273582631,3.608509602750249
-3.0,-6.328504994119428,2.9916591616368082
-3.0,-6.595556384680608,2.3449170510913326
-3.0,-6.796707156047135,1.674745304497874
-3.0,-6.929947476203118,0.9878400564190705
-3.0,-6.993946051912957,0.2910646370330334
-3.0,-6.988063430563272,-0.4086190039930606
-3.0,-6.912358389362054,-1.1042198590027406
-3.0,-6.767587348056226,-1.7887877141878217
-3.0,-6.555196811035574,-2.455482593827339
-3.0,-6.277308914339029,-3.0976431030639673
-3.0,-5.936700221972856,-3.708852986359454
-3.0,-5.5367739834009155,-4.283005236599035
-3.0,-5.081526129400979,-4.8143631142878185
-3.0,-4.575505346045284,-5.297617467155497
-3.0,-4.02376762573288,-5.727939777450875
-3.0,-3.431825749384896,-6.101030406895117
-3.0,-2.8055942045598283,-6.413161557246184
-3.0,-2.1513300898489356,-6.661214517226612
-3.0,-1.475570596015458,-6.842710823655679
-3.0,-0.7850676885453779,-6.955837025434252
-3.0,-0.08672064424023393,-6.999462802948706
-3.0,0.6124928840761309,-6.973152261850884
-3.0,1.3055865859580305,-6.877168288370328
-3.0,1.9856352982425838,-6.7124699226419695
-3.0,2.6458441989908676,-6.480702776294125
-3.0,3.2796166991026396,-6.184182590041072
-3.0,3.880620353254131,-5.825872095567306
-3.0,4.442850131598442,-5.40935141289191
-3.0,4.96068842003882,-4.938782278992743
-3.0,5.428961149571752,-4.418866465106246
-3.0,5.842989493874119,-3.854798798183463
-3.0,6.198636618589235,-3.2522152558962962
-3.0,6.4923490152082515,-2.6171366538116523
-3.0,6.721192006552561,-1.955908487392481
-3.0,6.882879069098093,-1.275137529904665
-3.0,6.975794679162522,-0.5816258197224747
-3.0,8.0,0.0
-3.0,7.960033322224207,0.7986673331746252
-3.0,7.840532622729933,1.5893546463604897
-3.0,7.642691913004848,2.364161653290717
-3.0,7.368487952023081,3.115346738469204
-3.0,7.020660495122982,3.835404308833624
-3.0,6.602684919277426,4.517139787160284
-3.0,6.118737498275907,5.153741497901529
-3.0,5.573653674777323,5.738848727196182
-3.0,4.972879746165315,6.266615277019867
-3.0,4.322418446945118,6.731767878463172
-3.0,3.6287689714046185,7.129658880491483
-3.0,2.898862035813387,7.456312687737811
-3.0,2.139990628996699,7.708465483337544
-3.0,1.3597371432019265,7.883597839907682
-3.0,0.5658976133416233,7.979959892832436
-3.0,-0.23359617841031052,7.996588824332041
