X[mm],Y[mm],Z[mm],Bx[mT],By[mT],Bz[mT]
-60.0,-114.0,-4.0,0.027,-0.01,-0.325
-60.0,-114.0,6.0,0.04,0.004,-0.33
-60.0,-104.0,-44.0,-0.034,-0.048,-0.297
-60.0,-104.0,-34.0,0.013,-0.035,-0.311
-60.0,-104.0,-24.0,0.03,-0.024,-0.311
-60.0,-104.0,-14.0,0.007,-0.008,-0.306
-60.0,-104.0,-4.0,0.035,-0.005,-0.301
-60.0,-104.0,6.0,0.068,0.012,-0.314
-60.0,-104.0,16.0,0.066,0.016,-0.31
-60.0,-104.0,26.0,0.083,0.027,-0.303
-60.0,-104.0,36.0,0.08899999999999998,0.046,-0.296
-60.0,-104.0,46.0,0.102,0.058,-0.301
-60.0,-94.0,-64.0,-0.036000000000000004,-0.068,-0.287
-60.0,-94.0,-54.0,-0.042,-0.058,-0.289
-60.0,-94.0,-44.0,-0.016,-0.052,-0.292
-60.0,-94.0,-34.0,0.02,-0.03,-0.30200000000000005
-60.0,-94.0,-24.0,0.002,-0.029,-0.29
-60.0,-94.0,-14.0,0.054,-0.01,-0.301
-60.0,-94.0,-4.0,0.048,0.001,-0.29500000000000004
-60.0,-94.0,6.0,0.06499999999999999,0.016,-0.296
-60.0,-94.0,16.0,0.082,0.027,-0.3
-60.0,-94.0,26.0,0.063,0.034,-0.29
-60.0,-94.0,36.0,0.091,0.046,-0.285
-60.0,-94.0,46.0,0.09300000000000001,0.058,-0.29500000000000004
-60.0,-94.0,56.0,0.124,0.07200000000000001,-0.298
-60.0,-84.0,-74.0,-0.039,-0.077,-0.27
-60.0,-84.0,-64.0,-0.045000000000000005,-0.076,-0.27
-60.0,-84.0,-54.0,-0.017,-0.059,-0.27
-60.0,-84.0,-44.0,-0.001,-0.054,-0.261
-60.0,-84.0,-34.0,-0.003,-0.045000000000000005,-0.272
-60.0,-84.0,-24.0,0.003,-0.026,-0.258
-60.0,-84.0,-14.0,0.016,-0.011,-0.274
-60.0,-84.0,-4.0,0.039,-0.001,-0.28
-60.0,-84.0,6.0,0.029,0.009000000000000001,-0.253
-60.0,-84.0,16.0,0.047,0.026,-0.266
-60.0,-84.0,26.0,0.07299999999999998,0.035,-0.274
-60.0,-84.0,36.0,0.092,0.054,-0.272
-60.0,-84.0,46.0,0.098,0.067,-0.271
-60.0,-84.0,56.0,0.077,0.076,-0.255
-60.0,-84.0,66.0,0.132,0.08799999999999998,-0.271
-60.0,-74.0,-84.0,-0.039,-0.09300000000000001,-0.248
-60.0,-74.0,-74.0,-0.05,-0.08799999999999998,-0.253
-60.0,-74.0,-64.0,-0.039,-0.06999999999999999,-0.253
-60.0,-74.0,-54.0,-0.012,-0.057,-0.254
-60.0,-74.0,-44.0,-0.01,-0.05,-0.253
-60.0,-74.0,-34.0,0.013,-0.038,-0.25
-60.0,-74.0,-24.0,0.026,-0.023,-0.253
-60.0,-74.0,-14.0,0.034,-0.004,-0.255
-60.0,-74.0,-4.0,0.036000000000000004,0.002,-0.248
-60.0,-74.0,6.0,0.053,0.015,-0.242
-60.0,-74.0,16.0,0.06999999999999999,0.03,-0.254
-60.0,-74.0,26.0,0.07200000000000001,0.039,-0.261
-60.0,-74.0,36.0,0.07200000000000001,0.049,-0.248
-60.0,-74.0,46.0,0.102,0.07399999999999998,-0.251
-60.0,-74.0,56.0,0.106,0.08399999999999998,-0.247
-60.0,-74.0,66.0,0.115,0.091,-0.252
-60.0,-64.0,-94.0,-0.055,-0.104,-0.23
-60.0,-64.0,-84.0,-0.058,-0.101,-0.232
-60.0,-64.0,-74.0,-0.029,-0.083,-0.232
-60.0,-64.0,-64.0,-0.025,-0.076,-0.236
-60.0,-64.0,-54.0,-0.004,-0.064,-0.242
-60.0,-64.0,-44.0,-0.012,-0.05,-0.237
-60.0,-64.0,-34.0,0.012,-0.034,-0.243
-60.0,-64.0,-24.0,0.029,-0.017,-0.232
-60.0,-64.0,-14.0,0.027,-0.004,-0.237
-60.0,-64.0,-4.0,0.046,0.003,-0.241
-60.0,-64.0,6.0,0.059,0.021,-0.238
-60.0,-64.0,16.0,0.057,0.032,-0.241
-60.0,-64.0,26.0,0.067,0.043,-0.234
-60.0,-64.0,36.0,0.091,0.059,-0.241
-60.0,-64.0,46.0,0.09300000000000001,0.07399999999999998,-0.234
-60.0,-64.0,56.0,0.116,0.083,-0.249
-60.0,-64.0,66.0,0.11,0.096,-0.241
-60.0,-54.0,-94.0,-0.061,-0.104,-0.216
-60.0,-54.0,-84.0,-0.04,-0.094,-0.222
-60.0,-54.0,-74.0,-0.05,-0.091,-0.212
-60.0,-54.0,-64.0,-0.036000000000000004,-0.07399999999999998,-0.198
-60.0,-54.0,-54.0,-0.013,-0.053,-0.223
-60.0,-54.0,-44.0,0.004,-0.046,-0.218
-60.0,-54.0,-34.0,0.016,-0.034,-0.214
-60.0,-54.0,-24.0,0.025,-0.02,-0.204
-60.0,-54.0,-14.0,0.025,-0.009000000000000001,-0.217
-60.0,-54.0,-4.0,0.031,0.005,-0.206
-60.0,-54.0,6.0,0.033,0.015,-0.209
-60.0,-54.0,16.0,0.061,0.034,-0.22
-60.0,-54.0,26.0,0.048,0.046,-0.206
-60.0,-54.0,36.0,0.08799999999999998,0.057,-0.219
-60.0,-54.0,46.0,0.061,0.06899999999999999,-0.207
-60.0,-54.0,56.0,0.099,0.08399999999999998,-0.217
-60.0,-54.0,66.0,0.122,0.1,-0.225
-60.0,-44.0,-104.0,-0.043,-0.115,-0.211
-60.0,-44.0,-94.0,-0.051,-0.108,-0.199
-60.0,-44.0,-84.0,-0.045000000000000005,-0.1,-0.196
-60.0,-44.0,-74.0,-0.036000000000000004,-0.091,-0.191
-60.0,-44.0,-64.0,-0.036000000000000004,-0.07499999999999998,-0.189
-60.0,-44.0,-54.0,-0.008,-0.051,-0.203
-60.0,-44.0,-44.0,0.006,-0.044,-0.194
-60.0,-44.0,-34.0,0.002,-0.035,-0.181
-60.0,-44.0,-24.0,0.006,-0.021,-0.194
-60.0,-44.0,-14.0,0.033,-0.01,-0.193
-60.0,-44.0,-4.0,0.008,-0.007,-0.178
-60.0,-44.0,6.0,0.05,0.022,-0.196
-60.0,-44.0,16.0,0.052,0.036000000000000004,-0.19
-60.0,-44.0,26.0,0.048,0.04,-0.186
-60.0,-44.0,36.0,0.082,0.061,-0.197
-60.0,-44.0,46.0,0.078,0.06899999999999999,-0.194
-60.0,-44.0,56.0,0.091,0.08,-0.195
-60.0,-44.0,66.0,0.118,0.097,-0.2
-60.0,-34.0,-104.0,-0.083,-0.121,-0.186
-60.0,-34.0,-94.0,-0.047,-0.104,-0.192
-60.0,-34.0,-84.0,-0.04,-0.097,-0.185
-60.0,-34.0,-74.0,-0.022,-0.081,-0.191
-60.0,-34.0,-64.0,-0.017,-0.07100000000000001,-0.185
-60.0,-34.0,-54.0,-0.027,-0.059,-0.182
-60.0,-34.0,-44.0,0.007,-0.048,-0.18000000000000002
-60.0,-34.0,-34.0,0.0,-0.032,-0.177
-60.0,-34.0,-24.0,-0.002,-0.018000000000000002,-0.176
-60.0,-34.0,-14.0,0.018000000000000002,-0.01,-0.158
-60.0,-34.0,-4.0,0.047,0.004,-0.186
-60.0,-34.0,6.0,0.05,0.018000000000000002,-0.188
-60.0,-34.0,16.0,0.052,0.035,-0.174
-60.0,-34.0,26.0,0.059,0.045000000000000005,-0.178
-60.0,-34.0,36.0,0.063,0.056,-0.191
-60.0,-34.0,46.0,0.077,0.08,-0.192
-60.0,-34.0,56.0,0.082,0.082,-0.176
-60.0,-34.0,66.0,0.095,0.101,-0.181
-60.0,-24.0,-104.0,-0.079,-0.124,-0.163
-60.0,-24.0,-94.0,-0.039,-0.109,-0.156
-60.0,-24.0,-84.0,-0.039,-0.095,-0.16899999999999998
-60.0,-24.0,-74.0,-0.045000000000000005,-0.082,-0.161
-60.0,-24.0,-64.0,-0.019,-0.06499999999999999,-0.157
-60.0,-24.0,-54.0,-0.019,-0.059,-0.161
-60.0,-24.0,-44.0,0.001,-0.044,-0.173
-60.0,-24.0,-34.0,0.007,-0.03,-0.159
-60.0,-24.0,-24.0,0.012,-0.015,-0.152
-60.0,-24.0,-14.0,0.033,-0.002,-0.159
-60.0,-24.0,-4.0,0.027,0.005,-0.154
-60.0,-24.0,6.0,0.054,0.019,-0.161
-60.0,-24.0,16.0,0.054,0.032,-0.158
-60.0,-24.0,26.0,0.05,0.046,-0.156
-60.0,-24.0,36.0,0.048,0.053,-0.154
-60.0,-24.0,46.0,0.09000000000000001,0.068,-0.164
-60.0,-24.0,56.0,0.09000000000000001,0.081,-0.164
-60.0,-24.0,66.0,0.08399999999999998,0.098,-0.164
-60.0,-14.0,-104.0,-0.062,-0.117,-0.143
-60.0,-14.0,-94.0,-0.06,-0.11,-0.147
-60.0,-14.0,-84.0,-0.045000000000000005,-0.094,-0.145
-60.0,-14.0,-74.0,-0.038,-0.081,-0.142
-60.0,-14.0,-64.0,-0.028,-0.066,-0.15
-60.0,-14.0,-54.0,-0.026,-0.053,-0.131
-60.0,-14.0,-44.0,-0.013,-0.04,-0.143
-60.0,-14.0,-34.0,-0.002,-0.028,-0.152
-60.0,-14.0,-24.0,0.009000000000000001,-0.014,-0.141
-60.0,-14.0,-14.0,0.011,-0.0,-0.149
-60.0,-14.0,-4.0,0.007,0.009000000000000001,-0.136
-60.0,-14.0,6.0,0.024,0.018000000000000002,-0.145
-60.0,-14.0,16.0,0.049,0.031,-0.141
-60.0,-14.0,26.0,0.052,0.046,-0.145
-60.0,-14.0,36.0,0.064,0.055,-0.13799999999999998
-60.0,-14.0,46.0,0.06,0.064,-0.133
-60.0,-14.0,56.0,0.06499999999999999,0.08,-0.15
-60.0,-14.0,66.0,0.08399999999999998,0.096,-0.141
-60.0,-4.0,-114.0,-0.092,-0.132,-0.128
-60.0,-4.0,-104.0,-0.079,-0.121,-0.123
-60.0,-4.0,-94.0,-0.083,-0.112,-0.118
-60.0,-4.0,-84.0,-0.049,-0.094,-0.127
-60.0,-4.0,-74.0,-0.036000000000000004,-0.083,-0.127
-60.0,-4.0,-64.0,-0.043,-0.06999999999999999,-0.128
-60.0,-4.0,-54.0,-0.028,-0.056,-0.115
-60.0,-4.0,-44.0,0.0,-0.041,-0.119
-60.0,-4.0,-34.0,-0.017,-0.028,-0.116
-60.0,-4.0,-24.0,0.015,-0.019,-0.128
-60.0,-4.0,-14.0,0.014,-0.005,-0.121
-60.0,-4.0,-4.0,0.009000000000000001,-0.0,-0.122
-60.0,-4.0,6.0,0.024,0.015,-0.116
-60.0,-4.0,16.0,0.054,0.025,-0.129
-60.0,-4.0,26.0,0.045000000000000005,0.038,-0.121
-60.0,-4.0,36.0,0.05,0.059,-0.126
-60.0,-4.0,46.0,0.06899999999999999,0.06499999999999999,-0.12
-60.0,-4.0,56.0,0.081,0.079,-0.133
-60.0,-4.0,66.0,0.07100000000000001,0.092,-0.127
-60.0,6.0,-114.0,-0.083,-0.128,-0.11
-60.0,6.0,-104.0,-0.07299999999999998,-0.12,-0.114
-60.0,6.0,-94.0,-0.062,-0.104,-0.112
-60.0,6.0,-84.0,-0.06,-0.08699999999999998,-0.108
-60.0,6.0,-74.0,-0.028,-0.077,-0.114
-60.0,6.0,-64.0,-0.037,-0.064,-0.102
-60.0,6.0,-54.0,-0.009000000000000001,-0.056,-0.116
-60.0,6.0,-44.0,-0.011,-0.037,-0.117
-60.0,6.0,-34.0,0.007,-0.026,-0.109
-60.0,6.0,-24.0,0.015,-0.011,-0.11299999999999998
-60.0,6.0,-14.0,0.009000000000000001,-0.001,-0.114
-60.0,6.0,-4.0,0.032,0.011,-0.115
-60.0,6.0,6.0,0.016,0.026,-0.101
-60.0,6.0,16.0,0.016,0.031,-0.09000000000000001
-60.0,6.0,26.0,0.054,0.046,-0.104
-60.0,6.0,36.0,0.043,0.051,-0.105
-60.0,6.0,46.0,0.068,0.06999999999999999,-0.11299999999999998
-60.0,6.0,56.0,0.06,0.078,-0.109
-60.0,6.0,66.0,0.07299999999999998,0.08899999999999998,-0.105
-60.0,16.0,-104.0,-0.06,-0.11,-0.107
-60.0,16.0,-94.0,-0.064,-0.105,-0.094
-60.0,16.0,-84.0,-0.043,-0.08799999999999998,-0.095
-60.0,16.0,-74.0,-0.045000000000000005,-0.08,-0.085
-60.0,16.0,-64.0,-0.015,-0.058,-0.103
-60.0,16.0,-54.0,-0.049,-0.052,-0.08699999999999998
-60.0,16.0,-44.0,-0.013,-0.037,-0.08899999999999998
-60.0,16.0,-34.0,-0.011,-0.032,-0.081
-60.0,16.0,-24.0,-0.007,-0.017,-0.081
-60.0,16.0,-14.0,0.034,0.002,-0.099
-60.0,16.0,-4.0,0.013,0.008,-0.082
-60.0,16.0,6.0,0.039,0.021,-0.099
-60.0,16.0,16.0,0.034,0.032,-0.101
-60.0,16.0,26.0,0.033,0.043,-0.08899999999999998
-60.0,16.0,36.0,0.064,0.055,-0.094
-60.0,16.0,46.0,0.052,0.063,-0.09000000000000001
-60.0,16.0,56.0,0.07100000000000001,0.083,-0.081
-60.0,16.0,66.0,0.083,0.099,-0.099
-60.0,26.0,-104.0,-0.085,-0.117,-0.076
-60.0,26.0,-94.0,-0.07299999999999998,-0.102,-0.07299999999999998
-60.0,26.0,-84.0,-0.051,-0.08899999999999998,-0.078
-60.0,26.0,-74.0,-0.051,-0.076,-0.08
-60.0,26.0,-64.0,-0.045000000000000005,-0.06899999999999999,-0.077
-60.0,26.0,-54.0,-0.016,-0.051,-0.08
-60.0,26.0,-44.0,-0.024,-0.036000000000000004,-0.06499999999999999
-60.0,26.0,-34.0,-0.001,-0.025,-0.081
-60.0,26.0,-24.0,0.003,-0.023,-0.06899999999999999
-60.0,26.0,-14.0,0.009000000000000001,-0.002,-0.067
-60.0,26.0,-4.0,0.037,0.007,-0.086
-60.0,26.0,6.0,0.02,0.018000000000000002,-0.07100000000000001
-60.0,26.0,16.0,0.035,0.027,-0.06899999999999999
-60.0,26.0,26.0,0.03,0.044,-0.07399999999999998
-60.0,26.0,36.0,0.041,0.054,-0.07499999999999998
-60.0,26.0,46.0,0.064,0.068,-0.085
-60.0,26.0,56.0,0.07499999999999998,0.083,-0.079
-60.0,26.0,66.0,0.094,0.096,-0.086
-60.0,36.0,-104.0,-0.06899999999999999,-0.117,-0.07399999999999998
-60.0,36.0,-94.0,-0.079,-0.105,-0.064
-60.0,36.0,-84.0,-0.056,-0.08399999999999998,-0.07299999999999998
-60.0,36.0,-74.0,-0.039,-0.076,-0.076
-60.0,36.0,-64.0,-0.03,-0.067,-0.064
-60.0,36.0,-54.0,-0.014,-0.047,-0.06
-60.0,36.0,-44.0,-0.02,-0.035,-0.055
-60.0,36.0,-34.0,-0.015,-0.027,-0.053
-60.0,36.0,-24.0,0.0,-0.013,-0.051
-60.0,36.0,-14.0,0.009000000000000001,-0.002,-0.062
-60.0,36.0,-4.0,0.018000000000000002,0.013,-0.054
-60.0,36.0,6.0,0.032,0.016,-0.053
-60.0,36.0,16.0,0.041,0.032,-0.06499999999999999
-60.0,36.0,26.0,0.039,0.042,-0.057
-60.0,36.0,36.0,0.041,0.052,-0.058
-60.0,36.0,46.0,0.054,0.063,-0.055
-60.0,36.0,56.0,0.06899999999999999,0.079,-0.061
-60.0,36.0,66.0,0.06899999999999999,0.082,-0.057
-60.0,46.0,-104.0,-0.07299999999999998,-0.115,-0.048
-60.0,46.0,-94.0,-0.094,-0.105,-0.037
-60.0,46.0,-84.0,-0.079,-0.094,-0.047
-60.0,46.0,-74.0,-0.052,-0.07499999999999998,-0.054
-60.0,46.0,-64.0,-0.037,-0.06,-0.047
-60.0,46.0,-54.0,-0.022,-0.051,-0.05
-60.0,46.0,-44.0,-0.018000000000000002,-0.036000000000000004,-0.039
-60.0,46.0,-34.0,0.002,-0.024,-0.043
-60.0,46.0,-24.0,0.007,-0.01,-0.041
-60.0,46.0,-14.0,0.001,0.001,-0.046
-60.0,46.0,-4.0,0.001,0.004,-0.044
-60.0,46.0,6.0,0.024,0.02,-0.051
-60.0,46.0,16.0,0.028,0.031,-0.035
-60.0,46.0,26.0,0.045000000000000005,0.038,-0.047
-60.0,46.0,36.0,0.047,0.057,-0.048
-60.0,46.0,46.0,0.058,0.064,-0.038
-60.0,46.0,56.0,0.06899999999999999,0.076,-0.053
-60.0,46.0,66.0,0.05,0.091,-0.041
-60.0,56.0,-94.0,-0.06899999999999999,-0.099,-0.027
-60.0,56.0,-84.0,-0.06,-0.081,-0.033
-60.0,56.0,-74.0,-0.047,-0.07399999999999998,-0.029
-60.0,56.0,-64.0,-0.047,-0.063,-0.025
-60.0,56.0,-54.0,-0.03,-0.045000000000000005,-0.032
-60.0,56.0,-44.0,-0.038,-0.041,-0.021
-60.0,56.0,-34.0,-0.017,-0.027,-0.031
-60.0,56.0,-24.0,0.0,-0.014,-0.027
-60.0,56.0,-14.0,0.019,0.001,-0.031
-60.0,56.0,-4.0,0.019,0.008,-0.035
-60.0,56.0,6.0,0.014,0.023,-0.034
-60.0,56.0,16.0,0.032,0.031,-0.031
-60.0,56.0,26.0,0.06,0.054,-0.032
-60.0,56.0,36.0,0.041,0.06,-0.024
-60.0,56.0,46.0,0.064,0.06899999999999999,-0.035
-60.0,56.0,56.0,0.06,0.076,-0.045000000000000005
-60.0,56.0,66.0,0.07499999999999998,0.09000000000000001,-0.032
-60.0,66.0,-84.0,-0.07499999999999998,-0.094,-0.003
-60.0,66.0,-74.0,-0.033,-0.06499999999999999,-0.027
-60.0,66.0,-64.0,-0.039,-0.062,-0.017
-60.0,66.0,-54.0,-0.032,-0.052,-0.017
-60.0,66.0,-44.0,-0.02,-0.038,-0.019
-60.0,66.0,-34.0,-0.016,-0.029,-0.011
-60.0,66.0,-24.0,-0.003,-0.016,-0.024
-60.0,66.0,-14.0,-0.009000000000000001,0.003,-0.019
-60.0,66.0,-4.0,0.03,0.012,-0.012
-60.0,66.0,6.0,0.028,0.025,-0.013
-60.0,66.0,16.0,0.022,0.035,-0.011
-60.0,66.0,26.0,0.053,0.044,-0.029
-60.0,66.0,36.0,0.045000000000000005,0.055,-0.022
-60.0,66.0,46.0,0.062,0.067,-0.019
-60.0,66.0,56.0,0.07499999999999998,0.082,-0.014
-60.0,66.0,66.0,0.081,0.095,-0.015
-60.0,76.0,-84.0,-0.062,-0.08799999999999998,-0.009000000000000001
-60.0,76.0,-74.0,-0.045000000000000005,-0.07499999999999998,-0.002
-60.0,76.0,-64.0,-0.045000000000000005,-0.055,0.011
-60.0,76.0,-54.0,-0.045000000000000005,-0.049,0.005
-60.0,76.0,-44.0,-0.039,-0.038,0.002
-60.0,76.0,-34.0,-0.034,-0.024,0.009000000000000001
-60.0,76.0,-24.0,-0.015,-0.013,0.009000000000000001
-60.0,76.0,-14.0,0.0,-0.003,0.002
-60.0,76.0,-4.0,0.019,0.016,-0.014
-60.0,76.0,6.0,0.024,0.022,-0.009000000000000001
-60.0,76.0,16.0,0.032,0.031,0.001
-60.0,76.0,26.0,0.033,0.046,0.001
-60.0,76.0,36.0,0.041,0.06,0.003
-60.0,76.0,46.0,0.041,0.067,0.0
-60.0,76.0,56.0,0.062,0.08,0.003
-60.0,76.0,66.0,0.09000000000000001,0.1,-0.004
-60.0,86.0,-74.0,-0.054,-0.077,0.012
-60.0,86.0,-64.0,-0.045000000000000005,-0.066,0.025
-60.0,86.0,-54.0,-0.037,-0.052,0.015
-60.0,86.0,-44.0,-0.02,-0.04,0.005
-60.0,86.0,-34.0,-0.015,-0.029,0.006
-60.0,86.0,-24.0,0.001,-0.007,0.012
-60.0,86.0,-14.0,0.015,0.001,0.004
-60.0,86.0,-4.0,0.009000000000000001,0.007,0.016
-60.0,86.0,6.0,0.028,0.019,0.005
-60.0,86.0,16.0,0.03,0.037,0.019
-60.0,86.0,26.0,0.02,0.04,0.013
-60.0,86.0,36.0,0.049,0.063,0.015
-60.0,86.0,46.0,0.054,0.06899999999999999,0.006
-60.0,86.0,56.0,0.058,0.085,0.023
-60.0,86.0,66.0,0.07499999999999998,0.102,0.013
-60.0,96.0,-54.0,-0.043,-0.054,0.027
-60.0,96.0,-44.0,-0.034,-0.038,0.039
-60.0,96.0,-34.0,-0.02,-0.026,0.029
-60.0,96.0,-24.0,0.002,-0.013,0.018000000000000002
-60.0,96.0,-14.0,-0.023,-0.008,0.04
-60.0,96.0,-4.0,0.007,0.005,0.036000000000000004
-60.0,96.0,6.0,0.015,0.016,0.036000000000000004
-60.0,96.0,16.0,0.02,0.035,0.031
-60.0,96.0,26.0,0.018000000000000002,0.046,0.036000000000000004
-60.0,96.0,36.0,0.037,0.061,0.038
-60.0,96.0,46.0,0.058,0.07299999999999998,0.033
-60.0,96.0,56.0,0.058,0.082,0.04
-60.0,106.0,-34.0,-0.037,-0.032,0.05
-60.0,106.0,-24.0,-0.018000000000000002,-0.023,0.054
-60.0,106.0,-14.0,0.003,-0.001,0.051
-60.0,106.0,-4.0,-0.009000000000000001,0.007,0.055
-60.0,106.0,6.0,0.003,0.018000000000000002,0.06
-60.0,106.0,16.0,0.028,0.035,0.05
-60.0,106.0,26.0,0.045000000000000005,0.048,0.042
-60.0,106.0,36.0,0.051,0.06999999999999999,0.06
-50.0,-114.0,-4.0,0.011,-0.008,-0.281
-50.0,-114.0,6.0,0.049,0.008,-0.292
-50.0,-104.0,-44.0,-0.036000000000000004,-0.043,-0.262
-50.0,-104.0,-34.0,-0.005,-0.028,-0.276
-50.0,-104.0,-24.0,-0.003,-0.018000000000000002,-0.274
-50.0,-104.0,-14.0,0.013,-0.015,-0.261
-50.0,-104.0,-4.0,0.018000000000000002,-0.005,-0.27
-50.0,-104.0,6.0,0.035,0.006,-0.263
-50.0,-104.0,16.0,0.043,0.017,-0.273
-50.0,-104.0,26.0,0.043,0.026,-0.252
-50.0,-104.0,36.0,0.09000000000000001,0.042,-0.279
-50.0,-104.0,46.0,0.086,0.046,-0.253
-50.0,-94.0,-64.0,-0.037,-0.058,-0.245
-50.0,-94.0,-54.0,-0.031,-0.057,-0.253
-50.0,-94.0,-44.0,-0.018000000000000002,-0.045000000000000005,-0.247
-50.0,-94.0,-34.0,-0.015,-0.037,-0.25999999999999995
-50.0,-94.0,-24.0,0.007,-0.025,-0.249
-50.0,-94.0,-14.0,0.026,-0.017,-0.254
-50.0,-94.0,-4.0,0.015,0.002,-0.255
-50.0,-94.0,6.0,0.041,0.004,-0.253
-50.0,-94.0,16.0,0.045000000000000005,0.021,-0.251
-50.0,-94.0,26.0,0.066,0.037,-0.257
-50.0,-94.0,36.0,0.07100000000000001,0.041,-0.254
-50.0,-94.0,46.0,0.09000000000000001,0.056,-0.254
-50.0,-94.0,56.0,0.096,0.059,-0.252
-50.0,-84.0,-74.0,-0.07200000000000001,-0.092,-0.221
-50.0,-84.0,-64.0,-0.052,-0.07200000000000001,-0.234
-50.0,-84.0,-54.0,-0.037,-0.067,-0.247
-50.0,-84.0,-44.0,-0.024,-0.047,-0.24
-50.0,-84.0,-34.0,0.003,-0.036000000000000004,-0.241
-50.0,-84.0,-24.0,-0.007,-0.027,-0.236
-50.0,-84.0,-14.0,-0.001,-0.02,-0.231
-50.0,-84.0,-4.0,0.036000000000000004,0.002,-0.242
-50.0,-84.0,6.0,0.018000000000000002,0.009000000000000001,-0.232
-50.0,-84.0,16.0,0.049,0.024,-0.237
-50.0,-84.0,26.0,0.062,0.034,-0.236
-50.0,-84.0,36.0,0.062,0.044,-0.248
-50.0,-84.0,46.0,0.064,0.048,-0.24
-50.0,-84.0,56.0,0.086,0.06899999999999999,-0.253
-50.0,-84.0,66.0,0.105,0.08,-0.236
-50.0,-74.0,-84.0,-0.07299999999999998,-0.096,-0.21
-50.0,-74.0,-74.0,-0.058,-0.091,-0.223
-50.0,-74.0,-64.0,-0.048,-0.076,-0.222
-50.0,-74.0,-54.0,-0.009000000000000001,-0.06,-0.227
-50.0,-74.0,-44.0,-0.015,-0.051,-0.232
-50.0,-74.0,-34.0,-0.011,-0.042,-0.224
-50.0,-74.0,-24.0,0.015,-0.028,-0.224
-50.0,-74.0,-14.0,0.0,-0.016,-0.213
-50.0,-74.0,-4.0,0.02,-0.004,-0.223
-50.0,-74.0,6.0,0.03,0.013,-0.213
-50.0,-74.0,16.0,0.039,0.017,-0.207
-50.0,-74.0,26.0,0.051,0.034,-0.223
-50.0,-74.0,36.0,0.047,0.045000000000000005,-0.22
-50.0,-74.0,46.0,0.07499999999999998,0.055,-0.221
-50.0,-74.0,56.0,0.079,0.068,-0.213
-50.0,-74.0,66.0,0.077,0.082,-0.228
-50.0,-64.0,-94.0,-0.07499999999999998,-0.112,-0.196
-50.0,-64.0,-84.0,-0.068,-0.104,-0.198
-50.0,-64.0,-74.0,-0.052,-0.094,-0.205
-50.0,-64.0,-64.0,-0.037,-0.08699999999999998,-0.213
-50.0,-64.0,-54.0,-0.037,-0.06899999999999999,-0.207
-50.0,-64.0,-44.0,-0.037,-0.056,-0.198
-50.0,-64.0,-34.0,-0.009000000000000001,-0.041,-0.212
-50.0,-64.0,-24.0,-0.003,-0.028,-0.207
-50.0,-64.0,-14.0,0.015,-0.016,-0.211
-50.0,-64.0,-4.0,0.03,-0.005,-0.211
-50.0,-64.0,6.0,0.013,0.001,-0.192
-50.0,-64.0,16.0,0.051,0.019,-0.219
-50.0,-64.0,26.0,0.039,0.031,-0.184
-50.0,-64.0,36.0,0.052,0.043,-0.207
-50.0,-64.0,46.0,0.054,0.06,-0.201
-50.0,-64.0,56.0,0.08899999999999998,0.06899999999999999,-0.217
-50.0,-64.0,66.0,0.08699999999999998,0.081,-0.211
-50.0,-54.0,-94.0,-0.092,-0.126,-0.18000000000000002
-50.0,-54.0,-84.0,-0.058,-0.104,-0.177
-50.0,-54.0,-74.0,-0.054,-0.09300000000000001,-0.186
-50.0,-54.0,-64.0,-0.045000000000000005,-0.081,-0.183
-50.0,-54.0,-54.0,-0.039,-0.066,-0.186
-50.0,-54.0,-44.0,-0.03,-0.059,-0.181
-50.0,-54.0,-34.0,0.007,-0.04,-0.199
-50.0,-54.0,-24.0,-0.017,-0.034,-0.18000000000000002
-50.0,-54.0,-14.0,0.011,-0.017,-0.179
-50.0,-54.0,-4.0,0.003,-0.002,-0.189
-50.0,-54.0,6.0,0.02,0.006,-0.174
-50.0,-54.0,16.0,0.016,0.02,-0.173
-50.0,-54.0,26.0,0.037,0.037,-0.184
-50.0,-54.0,36.0,0.056,0.045000000000000005,-0.182
-50.0,-54.0,46.0,0.068,0.059,-0.2
-50.0,-54.0,56.0,0.062,0.067,-0.191
-50.0,-54.0,66.0,0.07100000000000001,0.08,-0.194
-50.0,-44.0,-104.0,-0.067,-0.127,-0.163
-50.0,-44.0,-94.0,-0.085,-0.119,-0.16699999999999998
-50.0,-44.0,-84.0,-0.06499999999999999,-0.105,-0.166
-50.0,-44.0,-74.0,-0.052,-0.08799999999999998,-0.16799999999999998
-50.0,-44.0,-64.0,-0.039,-0.079,-0.179
-50.0,-44.0,-54.0,-0.043,-0.068,-0.174
-50.0,-44.0,-44.0,-0.026,-0.059,-0.166
-50.0,-44.0,-34.0,-0.03,-0.047,-0.157
-50.0,-44.0,-24.0,0.003,-0.028,-0.16899999999999998
-50.0,-44.0,-14.0,0.019,-0.012,-0.177
-50.0,-44.0,-4.0,0.026,0.001,-0.18000000000000002
-50.0,-44.0,6.0,0.001,0.005,-0.156
-50.0,-44.0,16.0,0.045000000000000005,0.024,-0.175
-50.0,-44.0,26.0,0.045000000000000005,0.033,-0.16899999999999998
-50.0,-44.0,36.0,0.045000000000000005,0.047,-0.16799999999999998
-50.0,-44.0,46.0,0.062,0.062,-0.16799999999999998
-50.0,-44.0,56.0,0.077,0.067,-0.174
-50.0,-44.0,66.0,0.081,0.09000000000000001,-0.17
